TRAC Assigned Identifier for Individual,State,Detention Facility,Nationality,Gender,Book-In Date,Book-Out Date,Reason for Book-Out
100742,Wisconsin ,KENOSHA COUNTY JAIL ,EL SALVADOR ,Male ,9-Oct-12,28-Nov-12,Transferred
100742,Illinois ,CHICAGO HOLD ROOM ,EL SALVADOR ,Male ,28-Nov-12,28-Nov-12,Transferred
100742,Wisconsin ,KENOSHA COUNTY JAIL ,EL SALVADOR ,Male ,28-Nov-12,14-Dec-12,Transferred
100742,Louisiana ,JENA/LASALLE DETENTION FACILITY ,EL SALVADOR ,Male ,14-Dec-12,18-Dec-12,Removed
100762,Illinois ,CHICAGO HOLD ROOM ,PANAMA ,Male ,27-Nov-12,27-Nov-12,Transferred
100762,Illinois ,MCHENRY COUNTY SHERIFF'S ,PANAMA ,Male ,27-Nov-12,5-Dec-12,Removed
101554,Illinois ,TRI-COUNTY JAIL ,COLOMBIA ,Male ,23-Nov-12,26-Nov-12,Transferred
101554,Illinois ,CHICAGO HOLD ROOM ,COLOMBIA ,Male ,26-Nov-12,26-Nov-12,Transferred
101554,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",COLOMBIA ,Male ,26-Nov-12,7-Dec-12,Transferred
101554,Illinois ,CHICAGO HOLD ROOM ,COLOMBIA ,Male ,7-Dec-12,7-Dec-12,Transferred
101554,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",COLOMBIA ,Male ,7-Dec-12,14-Dec-12,Transferred
101554,Louisiana ,JENA/LASALLE DETENTION FACILITY ,COLOMBIA ,Male ,14-Dec-12,17-Dec-12,Removed
102035,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,5-Nov-12,5-Nov-12,Transferred
102035,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,5-Nov-12,10-Dec-12,Transferred
102035,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,10-Dec-12,10-Dec-12,Transferred
102035,Wisconsin ,KENOSHA COUNTY JAIL ,MEXICO ,Male ,10-Dec-12,28-Dec-12,Transferred
